owner_age,claimed_revenue_decile,business_credit_score,name_email_similarity,business_address_tenure_months,shared_device_registration_count,onboarding_doc_velocity_6h,onboarding_doc_velocity_24h,onboarding_doc_velocity_4w,cross_border_registration,requested_processing_limit,onboarding_duration_days,uses_free_email_domain,txn_count_90d,avg_txn_amount,unique_cardholder_count,repeat_customer_ratio,mcc_amount_zscore,txn_volume_trend_slope,large_txn_spike_ratio,refund_ratio,chargeback_velocity_trend,blue_team_fraud_probability,blue_team_decision,evaded
40,0.8951070090123567,126,0.794710988089606,33.46347717910707,2.0,4779.726817203923,5562.331847730951,4454.546223152002,1,208.0854194975462,0.01365054061020981,0,72207.0,87.04479748094556,1733.0,0.48530137869512696,-0.3924738539359691,-0.16203391261087433,0.05752557889931636,0.02258668275321049,-0.003882475464503406,1.0,DETECTED,0
40,0.9068003098683969,217,0.7467042122667972,34.25151743404062,1.0,3535.8918103568403,1687.8476219682484,4146.90770835673,1,198.74633324811109,0.0,1,170.0,79.10552977144197,284.0,0.04879920450363112,-0.20208662485428427,0.08462773874232671,0.05645442667582765,0.02281500777381216,0.03456398687500911,0.99999684,DETECTED,0
30,0.6965658483737666,192,0.5673684009890402,10.922622512964484,1.0,1662.7895823652102,4798.678262490816,4859.282728428375,1,200.1731401254112,0.0027920014160673226,0,4113.0,330.2585834615628,1630.0,0.40041501196826684,-0.0003360454034627477,-0.16179924948240917,0.057038851833248846,0.12035195503101519,0.0473553039629036,0.99999845,DETECTED,0
60,0.8991960970648691,119,0.9248608424449137,34.07191397167246,2.0,5681.187562881854,3725.7158704479057,4338.539662479768,0,204.86807657926497,0.0019341663697187025,0,4142.0,70.71991692246917,1307.0,0.041503742984298674,-0.607738774340945,-0.04755901012054646,0.05923014954714483,0.002486310970083807,-0.013859632806051393,1.0,DETECTED,0
20,0.5956438895472775,0,0.502445661842585,33.44334150426266,2.0,6610.631190144353,5399.973707311902,5298.792529870713,0,200.24346790260464,0.007177106254756732,1,3154.0,145.20923826224828,8673.0,0.023975613430847857,-0.7756954652728606,-0.10026446490200143,0.05030576674905287,0.07117193485094442,0.04660646328532706,1.0,DETECTED,0
40,0.9053418023966555,99,0.910126225974746,33.975331302852396,1.0,2261.5586039908335,4195.735902823297,6584.358231366459,0,201.49377221505637,0.0037958431939383265,0,90134.0,51.430856178841786,10924.0,0.899516414883196,0.0201650353800902,-0.16922145786266626,0.05086025879379035,0.0253062093671093,0.0027897182943927706,0.99999744,DETECTED,0
40,0.8914145980984083,254,0.8683176617419415,20.4200203228005,1.0,4098.108630347584,2449.5688375740424,5145.563896180237,0,198.3923544639021,0.0014686603018811443,0,12993.0,20.961622925683372,10608.0,0.5991728651851509,-0.8845890468336572,-0.1564261892438409,0.05706748971243916,0.09994614973321309,0.03065090035529714,1.0,DETECTED,0
20,0.9056821585134667,93,0.9708474564716779,95.04293876541294,1.0,3852.5186190849554,6202.176568663935,4047.506319785378,1,194.58745485929998,0.0027749858155334543,1,0.0,293.20775779367,355.0,0.25198539088341976,0.24769070898306134,0.06171740670824397,0.05839605529021654,0.08923938791568814,0.009430832042177324,0.99999774,DETECTED,0
20,0.8893419007919712,44,0.727828645734969,33.984244537300675,1.0,5407.548635061603,3630.466858046496,4858.169009571457,1,205.6336720803447,0.006876597777160286,0,2646.0,217.819056205485,1336.0,0.23000019838886682,0.49395025134562487,0.045572654287666416,0.049612561774097556,0.02645345216180337,-0.038241683016371125,0.99999857,DETECTED,0
20,0.6008143151716088,66,1.0,10.22512831286229,2.0,3168.3488699985637,5927.275821725974,5558.05608614017,0,206.4814471270756,0.038286442845677296,0,3411.0,118.67826441514718,3136.0,0.02768234291700347,0.324948236605724,0.035242345982071384,0.05077338703830887,0.059395887071379105,0.0017829560179920753,1.0,DETECTED,0
40,0.8988512266783308,126,0.7609749758365468,33.640248157725416,1.0,2228.9103211492875,4477.217360718001,4828.381231861269,0,198.93261621504956,0.0035157955075335525,1,637721.0,88.85976316459946,11119.0,0.9307546850506483,-0.25872370502631,-0.17249775174827797,0.05721792975407236,0.08118554069645774,0.04971211683295626,1.0,DETECTED,0
20,0.9046827629677849,59,0.5546395999293663,94.16739715532759,1.0,9242.572186542342,4907.0428414437465,4912.802987082137,0,198.0827722507484,0.001591022702665526,1,2323.0,170.64311350486304,415.0,0.016344729553904976,0.4438999948015414,0.05712865657515543,0.05016009490273263,0.09334782404935277,0.04533124691078223,0.99998766,DETECTED,0
40,0.4057218303912917,130,0.8807844256002869,33.51375123012402,1.0,12973.826915959085,5364.507232845887,4264.909829105119,0,207.00649647865467,0.02655724813720328,0,0.0,133.8410886450829,366.0,0.046760972685702396,0.20352448432048806,0.0723548258592848,0.05838756302240287,0.06532825961916568,0.0026595782593890806,1.0,DETECTED,0
50,0.41393016458912996,110,0.8418517710400586,33.47608588044199,1.0,2811.427256034976,5434.179613039831,5314.188589063603,0,196.0655688004728,0.001251669379382207,1,2711.0,41.66895602463877,7914.0,0.9721302859840604,0.6068250321856078,-0.19963306288895655,0.05116427160114366,0.035403220125829006,0.04285987969731028,1.0,DETECTED,0
40,0.6929841048112501,108,0.966584542363542,34.24292258458384,2.0,4106.5984641662435,2686.9964179542485,2919.617536716884,0,1460.9941820274348,0.01662121042269717,1,512.0,25.53391276044671,422.0,0.044514599730114575,0.07375419194622568,0.036380658872578395,0.05856827706515343,0.13526858614409762,-0.013508489179722936,1.0,DETECTED,0
40,0.5999408944350715,216,0.8170897976646847,16.81755223904294,2.0,6775.906163843894,2938.487378906425,4322.058912776125,1,1496.838033137813,0.000918820940647669,0,6889.0,278.5367979397556,1632.0,0.23047677278287432,0.01628728896315612,0.254555764641769,0.05762780745838339,0.06724199878983819,0.04707723024349981,0.9998811,DETECTED,0
20,0.11390786977582061,289,1.0,34.58363966578564,1.0,2081.918308231553,4273.437546625722,3067.322377962005,0,1469.70183922073,0.018723661425090826,0,3571.0,121.26727393486162,2010.0,0.027066520793471337,-0.17471761755088383,0.17665221531199804,0.05734826139624861,0.09940204769843054,-0.008026815449259334,1.0,DETECTED,0
40,0.4963316099025055,187,0.3430863196307604,33.65041446875869,1.0,9732.380582283198,3755.7379891453984,5172.236464127698,1,1018.8178045215908,0.012007574122986735,1,4013.0,74.03114317519129,1900.0,0.15165552291888434,0.27305724125504477,-0.08034570108812039,0.05777602652629779,0.059269855996850765,0.04478557264224965,1.0,DETECTED,0
40,0.6004613289097427,178,0.8889124165495916,34.45820382796289,1.0,3477.0376759164005,7921.616975206662,4328.838632768497,1,1541.2898315556251,0.011246538153621491,0,1841.0,108.5779249938504,1832.0,0.2945644538377362,-0.03528305368456261,-0.14429109598798154,0.059228310864103746,0.09379713524497069,0.04735437303328898,1.0,DETECTED,0
